,close,high,low,open,symbol,volume,id,key,subkey,date,updated,changeOverTime,marketChangeOverTime,uOpen,uClose,uHigh,uLow,uVolume,fOpen,fClose,fHigh,fLow,fVolume,label,change,changePercent
315,39.2475,39.32,39.1025,39.1825,AAPL,65576752,HISTORICAL_PRICES,AAPL,,2017-10-13,1620357440000,0.5891284542969936,0.5891284542969936,156.73,156.99,157.28,156.41,16394188,37.4512,37.5133,37.5826,37.3747,65576752,"Oct 13, 17",0.24750000000000227,0.0063
316,39.97,40.0,39.4125,39.475,AAPL,96485808,HISTORICAL_PRICES,AAPL,,2017-10-16,1620357454000,0.6183824273711913,0.6183824273711913,157.9,159.88,160.0,157.65,24121452,37.7307,38.2039,38.2325,37.671,96485808,"Oct 16, 17",0.7224999999999966,0.0184
317,40.1175,40.2175,39.8075,39.945,AAPL,75989100,HISTORICAL_PRICES,AAPL,,2017-10-17,1620357437000,0.624354691770422,0.624354691770422,159.78,160.47,160.87,159.23,18997275,38.18,38.3448,38.4404,38.0485,75989100,"Oct 17, 17",0.14750000000000085,0.0037
318,39.94,40.1775,39.9,40.105,AAPL,65496656,HISTORICAL_PRICES,AAPL,,2017-10-18,1620357437000,0.6171677295272799,0.6171677295272799,160.42,159.76,160.71,159.6,16374164,38.3329,38.1752,38.4022,38.137,65496656,"Oct 18, 17",-0.177500000000002,-0.0044
319,38.995,39.27,38.755,39.1875,AAPL,170336664,HISTORICAL_PRICES,AAPL,,2017-10-19,1620357452000,0.578904747444073,0.578904747444073,156.75,155.98,157.08,155.02,42584166,37.4559,37.2719,37.5348,37.0425,170336664,"Oct 19, 17",-0.9450000000000003,-0.0237
320,39.0625,39.4375,38.99,39.1525,AAPL,95896584,HISTORICAL_PRICES,AAPL,,2017-10-20,1620357485000,0.5816378175928737,0.5816378175928737,156.61,156.25,157.75,155.96,23974146,37.4225,37.3365,37.6949,37.2672,95896584,"Oct 20, 17",0.06750000000000256,0.0017
321,39.0425,39.4225,38.875,39.2225,AAPL,87937308,HISTORICAL_PRICES,AAPL,,2017-10-23,1620357388000,0.580828019030266,0.580828019030266,156.89,156.17,157.69,155.5,21984327,37.4894,37.3173,37.6806,37.1572,87937308,"Oct 23, 17",-0.020000000000003126,-0.0005
322,39.275,39.355,39.05,39.0725,AAPL,71028920,HISTORICAL_PRICES,AAPL,,2017-10-24,1620357452000,0.5902419273205789,0.5902419273205789,156.29,157.1,157.42,156.2,17757230,37.346,37.5396,37.616,37.3245,71028920,"Oct 24, 17",0.2325000000000017,0.006
323,39.1025,39.3875,38.8175,39.2275,AAPL,84828392,HISTORICAL_PRICES,AAPL,,2017-10-25,1620357440000,0.5832574147180888,0.5832574147180888,156.91,156.41,157.55,155.27,21207098,37.4942,37.3747,37.6471,37.1023,84828392,"Oct 25, 17",-0.17249999999999943,-0.0044
324,39.3525,39.4574,39.195,39.3075,AAPL,68001876,HISTORICAL_PRICES,AAPL,,2017-10-26,1620357400000,0.5933798967506831,0.5933798967506831,157.23,157.41,157.8295,156.78,17000469,37.5706,37.6136,37.7139,37.4631,68001876,"Oct 26, 17",0.25,0.0064
325,40.7625,40.9,39.675,39.8225,AAPL,177816640,HISTORICAL_PRICES,AAPL,,2017-10-27,1620357407000,0.6504706954145156,0.6504706954145156,159.29,163.05,163.6,158.7,44454160,38.0629,38.9613,39.0928,37.9219,177816640,"Oct 27, 17",1.4100000000000037,0.0358
326,41.68,42.0175,40.93,40.9725,AAPL,178803088,HISTORICAL_PRICES,AAPL,,2017-10-30,1620357457000,0.687620204474137,0.687620204474137,163.89,166.72,168.07,163.72,44700772,39.1621,39.8383,40.1609,39.1214,178803088,"Oct 30, 17",0.9174999999999969,0.0225
327,42.26,42.4125,41.735,41.975,AAPL,144187312,HISTORICAL_PRICES,AAPL,,2017-10-31,1620357388000,0.7111043627897559,0.7111043627897559,167.9,169.04,169.6499,166.94,36046828,40.1203,40.3927,40.5384,39.8909,144187312,"Oct 31, 17",0.5799999999999983,0.0139
328,41.7225,42.485,41.4025,42.4675,AAPL,134551048,HISTORICAL_PRICES,AAPL,,2017-11-01,1620357409000,0.6893410264196779,0.6893410264196779,169.87,166.89,169.94,165.61,33637762,40.591,39.8789,40.6077,39.5731,134551048,"Nov 1, 17",-0.5375000000000014,-0.0127
329,42.0275,42.125,41.32,41.91,AAPL,165573492,HISTORICAL_PRICES,AAPL,,2017-11-02,1620357388000,0.7016904544994433,0.7016904544994433,167.64,168.11,168.5,165.28,41393373,40.0581,40.1704,40.2636,39.4942,165573492,"Nov 2, 17",0.3050000000000068,0.0073
330,43.125,43.565,42.78,43.5,AAPL,237594524,HISTORICAL_PRICES,AAPL,,2017-11-03,1620357437000,0.7461281506225326,0.7461281506225326,174.0,172.5,174.26,171.12,59398631,41.5779,41.2195,41.64,40.8897,237594524,"Nov 3, 17",1.0974999999999966,0.0261
331,43.5625,43.7475,42.93,43.0913,AAPL,140105224,HISTORICAL_PRICES,AAPL,,2017-11-06,1620357469000,0.7638424941795727,0.7638424941795727,172.365,174.25,174.99,171.72,35026306,41.1872,41.6376,41.8144,41.0331,140105224,"Nov 6, 17",0.4375,0.0101
332,43.7025,43.8125,43.4,43.4775,AAPL,97445940,HISTORICAL_PRICES,AAPL,,2017-11-07,1620357452000,0.7695110841178256,0.7695110841178256,173.91,174.81,175.25,173.6,24361485,41.5564,41.7714,41.8766,41.4823,97445940,"Nov 7, 17",0.14000000000000057,0.0032
333,44.06,44.06,43.5825,43.665,AAPL,97638108,HISTORICAL_PRICES,AAPL,,2017-11-08,1620357400000,0.7839862334244356,0.7839862334244356,174.66,176.24,176.24,174.33,24409527,41.7356,42.1131,42.1131,41.6567,97638108,"Nov 8, 17",0.3575000000000017,0.0082
334,43.97,44.0238,43.285,43.7775,AAPL,117930384,HISTORICAL_PRICES,AAPL,,2017-11-09,1620357409000,0.7803421398927015,0.7803421398927015,175.11,175.88,176.095,173.14,29482596,41.8431,42.0271,42.0785,41.3724,117930384,"Nov 9, 17",-0.09000000000000341,-0.002
335,43.6675,43.845,43.5675,43.7775,AAPL,100582000,HISTORICAL_PRICES,AAPL,,2017-11-10,1620357485000,0.7680939366332622,0.7680939366332622,175.11,174.67,175.38,174.27,25145500,41.9935,41.888,42.0583,41.7921,100582000,"Nov 10, 17",-0.302500000000002,-0.0069
336,43.4925,43.625,43.35,43.375,AAPL,67928320,HISTORICAL_PRICES,AAPL,,2017-11-13,1620357409000,0.7610081992104463,0.7610081992104463,173.5,173.97,174.5,173.4,16982080,41.6074,41.7202,41.8473,41.5835,67928320,"Nov 13, 17",-0.17499999999999716,-0.004
337,42.835,43.37,42.795,43.26,AAPL,99129948,HISTORICAL_PRICES,AAPL,,2017-11-14,1620357440000,0.7343860714647231,0.7343860714647231,173.04,171.34,173.48,171.18,24782487,41.4971,41.0894,41.6026,41.0511,99129948,"Nov 14, 17",-0.6574999999999989,-0.0151
338,42.27,42.5799,42.095,42.4925,AAPL,116632280,HISTORICAL_PRICES,AAPL,,2017-11-15,1620357525000,0.7115092620710598,0.7115092620710598,169.97,169.08,170.3197,168.38,29158070,40.7609,40.5475,40.8448,40.3796,116632280,"Nov 15, 17",-0.5649999999999977,-0.0132
339,42.775,42.9675,42.575,42.795,AAPL,94549936,HISTORICAL_PRICES,AAPL,,2017-11-16,1620357409000,0.7319566757769004,0.7319566757769004,171.18,171.1,171.87,170.3,23637484,41.0511,41.0319,41.2165,40.84,94549936,"Nov 16, 17",0.5049999999999955,0.0119
340,42.5375,42.8475,42.41,42.76,AAPL,87598176,HISTORICAL_PRICES,AAPL,,2017-11-17,1620357437000,0.7223403178459358,0.7223403178459358,171.04,170.15,171.39,169.64,21899544,41.0175,40.8041,41.1014,40.6818,87598176,"Nov 17, 17",-0.23749999999999716,-0.0056
341,42.495,42.64,42.39,42.5725,AAPL,65049788,HISTORICAL_PRICES,AAPL,,2017-11-20,1620357419000,0.7206194959003945,0.7206194959003945,170.29,169.98,170.56,169.56,16262447,40.8376,40.7633,40.9024,40.6626,65049788,"Nov 20, 17",-0.04250000000000398,-0.001
342,43.285,43.425,42.695,42.695,AAPL,100525180,HISTORICAL_PRICES,AAPL,,2017-11-21,1620357431000,0.7526065391233928,0.7526065391233928,170.78,173.14,173.7,170.78,25131295,40.9552,41.5211,41.6554,40.9552,100525180,"Nov 21, 17",0.7899999999999991,0.0186
343,43.74,43.75,43.2625,43.34,AAPL,102355700,HISTORICAL_PRICES,AAPL,,2017-11-22,1620357401000,0.7710294564227148,0.7710294564227148,173.36,174.96,175.0,173.05,25588925,41.5739,41.9576,41.9672,41.4995,102355700,"Nov 22, 17",0.4550000000000054,0.0105
344,43.7425,43.875,43.6615,43.775,AAPL,56106692,HISTORICAL_PRICES,AAPL,,2017-11-24,1620357457000,0.7711306812430406,0.7711306812430406,175.1,174.97,175.5,174.6459,14026673,41.9911,41.96,42.0871,41.8822,56106692,"Nov 24, 17",0.0024999999999977263,0.0001
345,43.5225,43.77,43.335,43.7625,AAPL,82867208,HISTORICAL_PRICES,AAPL,,2017-11-27,1620357431000,0.7622228970543576,0.7622228970543576,175.05,174.09,175.08,173.34,20716802,41.9792,41.7489,41.9863,41.5691,82867208,"Nov 27, 17",-0.21999999999999886,-0.005
346,43.2675,43.7175,42.965,43.575,AAPL,105715208,HISTORICAL_PRICES,AAPL,,2017-11-28,1620357485000,0.7518979653811113,0.7518979653811113,174.3,173.07,174.87,171.86,26428802,41.7993,41.5043,41.936,41.2141,105715208,"Nov 28, 17",-0.25500000000000256,-0.0059
347,42.37,43.23,41.79,43.1575,AAPL,166665456,HISTORICAL_PRICES,AAPL,,2017-11-29,1620357407000,0.7155582548840974,0.7155582548840974,172.63,169.48,172.92,167.16,41666364,41.3988,40.6434,41.4684,40.087,166665456,"Nov 29, 17",-0.8975000000000009,-0.0207
348,42.9625,43.035,42.11,42.6075,AAPL,166108872,HISTORICAL_PRICES,AAPL,,2017-11-30,1620357437000,0.7395485373013462,0.7395485373013462,170.43,171.85,172.14,168.44,41527218,40.8712,41.2118,41.2813,40.394,166108872,"Nov 30, 17",0.5925000000000011,0.014
349,42.7625,42.9175,42.125,42.4875,AAPL,159037152,HISTORICAL_PRICES,AAPL,,2017-12-01,1620357400000,0.7314505516752707,0.7314505516752707,169.95,171.05,171.67,168.5,39759288,40.7561,41.0199,41.1686,40.4084,159037152,"Dec 1, 17",-0.19999999999999574,-0.0047
350,42.45,43.155,42.4075,43.12,AAPL,130169540,HISTORICAL_PRICES,AAPL,,2017-12-04,1620357454000,0.7187974491345278,0.7187974491345278,172.48,169.8,172.62,169.63,32542385,41.3628,40.7201,41.3964,40.6794,130169540,"Dec 4, 17",-0.3125,-0.0073
351,42.41,42.88,42.1,42.265,AAPL,109400616,HISTORICAL_PRICES,AAPL,,2017-12-05,1620357525000,0.7171778520093124,0.7171778520093124,169.06,169.64,171.52,168.4,27350154,40.5427,40.6818,41.1326,40.3844,109400616,"Dec 5, 17",-0.04000000000000625,-0.0009
352,42.2525,42.5512,41.615,41.875,AAPL,114240000,HISTORICAL_PRICES,AAPL,,2017-12-06,1620357407000,0.710800688328778,0.710800688328778,167.5,169.01,170.2047,166.46,28560000,40.1686,40.5307,40.8172,39.9192,114240000,"Dec 6, 17",-0.15749999999999886,-0.0037
353,42.33,42.61,42.2275,42.2575,AAPL,102693232,HISTORICAL_PRICES,AAPL,,2017-12-07,1620357469000,0.7139386577588823,0.7139386577588823,169.03,169.32,170.44,168.91,25673308,40.5355,40.605,40.8736,40.5067,102693232,"Dec 7, 17",0.07750000000000057,0.0018
354,42.3425,42.75,42.205,42.6225,AAPL,93420924,HISTORICAL_PRICES,AAPL,,2017-12-08,1620357407000,0.7144447818605122,0.7144447818605122,170.49,169.37,171.0,168.82,23355231,40.8856,40.617,41.0079,40.4851,93420924,"Dec 8, 17",0.012500000000002842,0.0003
355,43.1675,43.2225,42.1975,42.3,AAPL,141095036,HISTORICAL_PRICES,AAPL,,2017-12-11,1620357452000,0.7478489725680735,0.7478489725680735,169.2,172.67,172.89,168.79,35273759,40.5762,41.4084,41.4612,40.4779,141095036,"Dec 11, 17",0.8249999999999957,0.0195
356,42.925,43.0975,42.8653,43.0375,AAPL,77636920,HISTORICAL_PRICES,AAPL,,2017-12-12,1620357388000,0.7380301649964569,0.7380301649964569,172.15,171.7,172.39,171.461,19409230,41.2837,41.1758,41.3413,41.1185,77636920,"Dec 12, 17",-0.24249999999999972,-0.0056
357,43.0675,43.385,43.0,43.125,AAPL,95273788,HISTORICAL_PRICES,AAPL,,2017-12-13,1620357454000,0.743799979755036,0.743799979755036,172.5,172.27,173.54,172.0,23818447,41.3676,41.3125,41.617,41.2477,95273788,"Dec 13, 17",0.1425000000000054,0.0033
358,43.055,43.2825,42.9125,43.1,AAPL,81906164,HISTORICAL_PRICES,AAPL,,2017-12-14,1620357437000,0.7432938556534061,0.7432938556534061,172.4,172.22,173.13,171.65,20476541,41.3436,41.3005,41.5187,41.1638,81906164,"Dec 14, 17",-0.012500000000002842,-0.0003
359,43.4925,43.5425,43.115,43.4075,AAPL,160677228,HISTORICAL_PRICES,AAPL,,2017-12-15,1620357409000,0.7610081992104463,0.7610081992104463,173.63,173.97,174.17,172.46,40169307,41.6386,41.7202,41.7681,41.358,160677228,"Dec 15, 17",0.4375,0.0102
360,44.105,44.3,43.715,43.72,AAPL,117684456,HISTORICAL_PRICES,AAPL,,2017-12-18,1620357440000,0.7858082801903025,0.7858082801903025,174.88,176.42,177.2,174.86,29421114,41.9384,42.3077,42.4947,41.9336,117684456,"Dec 18, 17",0.6124999999999972,0.0141
361,43.635,43.8475,43.5225,43.7575,AAPL,109745788,HISTORICAL_PRICES,AAPL,,2017-12-19,1620357440000,0.766778013969025,0.766778013969025,175.03,174.54,175.39,174.09,27436447,41.9744,41.8568,42.0607,41.7489,109745788,"Dec 19, 17",-0.46999999999999886,-0.0107
362,43.5875,43.855,43.3125,43.7175,AAPL,93902596,HISTORICAL_PRICES,AAPL,,2017-12-20,1620357457000,0.7648547423828321,0.7648547423828321,174.87,174.35,175.42,173.25,23475649,41.936,41.8113,42.0679,41.5475,93902596,"Dec 20, 17",-0.04749999999999943,-0.0011
363,43.7525,44.005,43.525,43.5425,AAPL,83799584,HISTORICAL_PRICES,AAPL,,2017-12-21,1620357525000,0.7715355805243443,0.7715355805243443,174.17,175.01,176.02,174.1,20949896,41.7681,41.9696,42.2118,41.7513,83799584,"Dec 21, 17",0.16499999999999915,0.0038
364,43.7525,43.856,43.625,43.67,AAPL,65397776,HISTORICAL_PRICES,AAPL,,2017-12-22,1620357388000,0.7715355805243443,0.7715355805243443,174.68,175.01,175.424,174.5,16349444,41.8904,41.9696,42.0688,41.8473,65397776,"Dec 22, 17",0.0,0.0
365,42.6425,42.8675,42.4198,42.7,AAPL,132742144,HISTORICAL_PRICES,AAPL,,2017-12-26,1620357428000,0.7265917602996252,0.7265917602996252,170.8,170.57,171.47,169.679,33185536,40.9599,40.9048,41.1206,40.6911,132742144,"Dec 26, 17",-1.1099999999999994,-0.0254
366,42.65,42.695,42.4275,42.525,AAPL,85992852,HISTORICAL_PRICES,AAPL,,2017-12-27,1620357428000,0.7268954347606031,0.7268954347606031,170.1,170.6,170.78,169.71,21498213,40.7921,40.912,40.9552,40.6986,85992852,"Dec 27, 17",0.007500000000000284,0.0002
367,42.77,42.9625,42.62,42.75,AAPL,65920748,HISTORICAL_PRICES,AAPL,,2017-12-28,1620357454000,0.7317542261362486,0.7317542261362486,171.0,171.08,171.85,170.48,16480187,41.0079,41.0271,41.2118,40.8832,65920748,"Dec 28, 17",0.12000000000000455,0.0028
368,42.3075,42.6475,42.305,42.63,AAPL,103999688,HISTORICAL_PRICES,AAPL,,2017-12-29,1620357428000,0.7130276343759487,0.7130276343759487,170.52,169.23,170.59,169.22,25999922,40.8928,40.5834,40.9096,40.581,103999688,"Dec 29, 17",-0.4625000000000057,-0.0108
369,43.065,43.075,42.315,42.54,AAPL,102223736,HISTORICAL_PRICES,AAPL,,2018-01-02,1620357407000,0.7436987549347098,0.7436987549347098,170.16,172.26,172.3,169.26,25555934,40.8065,41.3101,41.3197,40.5906,102223736,"Jan 2, 18",0.7575000000000003,0.0179
370,43.0575,43.6375,42.99,43.1325,AAPL,118071596,HISTORICAL_PRICES,AAPL,,2018-01-03,1620357431000,0.7433950804737319,0.7433950804737319,172.53,172.23,174.55,171.96,29517899,41.3748,41.3029,41.8592,41.2381,118071596,"Jan 3, 18",-0.007500000000000284,-0.0002
371,43.2575,43.3675,43.02,43.135,AAPL,89738388,HISTORICAL_PRICES,AAPL,,2018-01-04,1620357428000,0.7514930660998076,0.7514930660998076,172.54,173.03,173.47,172.08,22434597,41.3772,41.4947,41.6002,41.2669,89738388,"Jan 4, 18",0.20000000000000284,0.0046
372,43.75,43.8425,43.2625,43.36,AAPL,94640072,HISTORICAL_PRICES,AAPL,,2018-01-05,1620357485000,0.7714343557040185,0.7714343557040185,173.44,175.0,175.37,173.05,23660018,41.5931,41.9672,42.0559,41.4995,94640072,"Jan 5, 18",0.4924999999999997,0.0114
373,43.5875,43.9025,43.4825,43.5875,AAPL,82271064,HISTORICAL_PRICES,AAPL,,2018-01-08,1620357525000,0.7648547423828321,0.7648547423828321,174.35,174.35,175.61,173.93,20567766,41.8113,41.8113,42.1134,41.7106,82271064,"Jan 8, 18",-0.16250000000000142,-0.0037
374,43.5825,43.765,43.3525,43.6375,AAPL,86335988,HISTORICAL_PRICES,AAPL,,2018-01-09,1620357407000,0.7646522927421804,0.7646522927421804,174.55,174.33,175.06,173.41,21583997,41.8592,41.8065,41.9815,41.5859,86335988,"Jan 9, 18",-0.0049999999999954525,-0.0001
375,43.5725,43.575,43.25,43.29,AAPL,95839580,HISTORICAL_PRICES,AAPL,,2018-01-10,1620357409000,0.7642473934608764,0.7642473934608764,173.16,174.29,174.3,173.0,23959895,41.5259,41.7969,41.7993,41.4875,95839580,"Jan 10, 18",-0.010000000000005116,-0.0002
376,43.82,43.8722,43.6225,43.6475,AAPL,74670916,HISTORICAL_PRICES,AAPL,,2018-01-11,1620357388000,0.774268650673145,0.774268650673145,174.59,175.28,175.4886,174.49,18667729,41.8688,42.0343,42.0843,41.8449,74670916,"Jan 11, 18",0.24750000000000227,0.0057
377,44.2725,44.34,43.9125,44.045,AAPL,101672320,HISTORICAL_PRICES,AAPL,,2018-01-12,1620357469000,0.7925903431521408,0.7925903431521408,176.18,177.09,177.36,175.65,25418080,42.2501,42.4684,42.5331,42.123,101672320,"Jan 12, 18",0.45250000000000057,0.0103
378,44.0475,44.8475,44.035,44.475,AAPL,118263788,HISTORICAL_PRICES,AAPL,,2018-01-16,1620357525000,0.7834801093228058,0.7834801093228058,177.9,176.19,179.39,176.14,29565947,42.6626,42.2525,43.0199,42.2405,118263788,"Jan 16, 18",-0.22500000000000142,-0.0051
379,44.775,44.8125,43.7675,44.0375,AAPL,137547344,HISTORICAL_PRICES,AAPL,,2018-01-17,1620357469000,0.8129365320376555,0.8129365320376555,176.15,179.1,179.25,175.07,34386836,42.2429,42.9504,42.9864,41.9839,137547344,"Jan 17, 18",0.7274999999999991,0.0165
380,44.815,45.025,44.5625,44.8425,AAPL,124773408,HISTORICAL_PRICES,AAPL,,2018-01-18,1620357452000,0.8145561291628706,0.8145561291628706,179.37,179.26,180.1,178.25,31193352,43.0151,42.9888,43.1902,42.7466,124773408,"Jan 18, 18",0.03999999999999915,0.0009
381,44.615,44.895,44.3525,44.6525,AAPL,129700268,HISTORICAL_PRICES,AAPL,,2018-01-19,1620357428000,0.8064581435367952,0.8064581435367952,178.61,178.46,179.58,177.41,32425067,42.8329,42.7969,43.0655,42.5451,129700268,"Jan 19, 18",-0.19999999999999574,-0.0045
382,44.25,44.445,44.1504,44.325,AAPL,108434204,HISTORICAL_PRICES,AAPL,,2018-01-22,1620357457000,0.7916793197692072,0.7916793197692072,177.3,177.0,177.78,176.6016,27108551,42.5187,42.4468,42.6338,42.3512,108434204,"Jan 22, 18",-0.365000000000002,-0.0082
383,44.26,44.86,44.205,44.325,AAPL,130756584,HISTORICAL_PRICES,AAPL,,2018-01-23,1620357485000,0.792084219050511,0.792084219050511,177.3,177.04,179.44,176.82,32689146,42.5187,42.4564,43.0319,42.4036,130756584,"Jan 23, 18",0.00999999999999801,0.0002
384,43.555,44.325,43.3,44.3125,AAPL,204420360,HISTORICAL_PRICES,AAPL,,2018-01-24,1620357440000,0.7635388197185948,0.7635388197185948,177.25,174.22,177.3,173.2,51105090,42.5067,41.7801,42.5187,41.5355,204420360,"Jan 24, 18",-0.7049999999999983,-0.0159
385,42.7775,43.7375,42.6325,43.6263,AAPL,166116016,HISTORICAL_PRICES,AAPL,,2018-01-25,1620357407000,0.7320579005972264,0.7320579005972264,174.505,171.11,174.95,170.53,41529004,41.8485,41.0343,41.9552,40.8952,166116016,"Jan 25, 18",-0.7774999999999963,-0.0179
386,42.8775,43.0,42.515,43.0,AAPL,156572044,HISTORICAL_PRICES,AAPL,,2018-01-26,1620357485000,0.736106893410264,0.736106893410264,172.0,171.51,172.0,170.06,39143011,41.2477,41.1302,41.2477,40.7825,156572044,"Jan 26, 18",0.09999999999999432,0.0023
387,41.99,42.54,41.7675,42.54,AAPL,202561624,HISTORICAL_PRICES,AAPL,,2018-01-29,1620357400000,0.7001720821945541,0.7001720821945541,170.16,167.96,170.16,167.07,50640406,40.8065,40.2789,40.8065,40.0654,202561624,"Jan 29, 18",-0.8874999999999957,-0.0207
388,41.7425,41.8425,41.175,41.3813,AAPL,184192740,HISTORICAL_PRICES,AAPL,,2018-01-30,1620357440000,0.6901508249822855,0.6901508249822855,165.525,166.97,167.37,164.7,46048185,39.6949,40.0415,40.1374,39.4971,184192740,"Jan 30, 18",-0.24750000000000227,-0.0059
389,41.8575,42.1104,41.625,41.7175,AAPL,129915720,HISTORICAL_PRICES,AAPL,,2018-01-31,1620357419000,0.694807166717279,0.694807166717279,166.87,167.43,168.4417,166.5,32478930,40.0175,40.1518,40.3944,39.9288,129915720,"Jan 31, 18",0.11500000000000199,0.0028
390,41.945,42.155,41.69,41.7913,AAPL,188923148,HISTORICAL_PRICES,AAPL,,2018-02-01,1620357485000,0.698350035428687,0.698350035428687,167.165,167.78,168.62,166.76,47230787,40.0882,40.2357,40.4372,39.9911,188923148,"Feb 1, 18",0.08749999999999858,0.0021
391,40.125,41.7,40.025,41.5,AAPL,346375300,HISTORICAL_PRICES,AAPL,,2018-02-02,1620357525000,0.6246583662313998,0.6246583662313998,166.0,160.5,166.8,160.1,86593825,39.8088,38.4899,40.0007,38.394,346375300,"Feb 2, 18",-1.8200000000000003,-0.0434
392,39.1225,40.97,39.0,39.775,AAPL,290954088,HISTORICAL_PRICES,AAPL,,2018-02-05,1620357428000,0.5840672132806964,0.5840672132806964,159.1,156.49,163.88,156.0,72738522,38.1541,37.5282,39.3004,37.4107,290954088,"Feb 5, 18",-1.0024999999999977,-0.025
393,40.7575,40.93,38.5,38.7075,AAPL,272975352,HISTORICAL_PRICES,AAPL,,2018-02-06,1620357419000,0.6502682457738637,0.6502682457738637,154.83,163.03,163.72,154.0,68243838,37.1301,39.0966,39.2621,36.9311,272975352,"Feb 6, 18",1.634999999999998,0.0418
394,39.885,40.85,39.7671,40.7713,AAPL,206434320,HISTORICAL_PRICES,AAPL,,2018-02-07,1620357431000,0.6149407834801092,0.6149407834801092,163.085,159.54,163.4,159.0685,51608580,39.1098,38.2597,39.1853,38.1466,206434320,"Feb 7, 18",-0.8725000000000023,-0.0214
395,38.7875,40.25,38.7575,40.0725,AAPL,217562064,HISTORICAL_PRICES,AAPL,,2018-02-08,1620357409000,0.5705030873570199,0.5705030873570199,160.29,155.15,161.0,155.03,54390516,38.4395,37.2069,38.6098,37.1781,217562064,"Feb 8, 18",-1.0974999999999966,-0.0275
396,39.1025,39.4725,37.56,39.2675,AAPL,282690432,HISTORICAL_PRICES,AAPL,,2018-02-09,1620357419000,0.5832574147180888,0.5832574147180888,157.07,156.41,157.89,150.24,70672608,37.8209,37.662,38.0183,36.1763,282690432,"Feb 9, 18",0.3149999999999977,0.0081
397,40.6775,40.9725,39.3775,39.625,AAPL,243278156,HISTORICAL_PRICES,AAPL,,2018-02-12,1620357409000,0.6470290515234335,0.6470290515234335,158.5,162.71,163.89,157.51,60819539,38.1652,39.179,39.4631,37.9268,243278156,"Feb 12, 18",1.5750000000000028,0.0403
398,41.085,41.1875,40.4125,40.4875,AAPL,130196652,HISTORICAL_PRICES,AAPL,,2018-02-13,1620357485000,0.6635286972365624,0.6635286972365624,161.95,164.34,164.75,161.65,32549163,38.996,39.5714,39.6702,38.9237,130196652,"Feb 13, 18",0.40749999999999886,0.01
399,41.8425,41.885,40.72,40.7613,AAPL,162579732,HISTORICAL_PRICES,AAPL,,2018-02-14,1620357485000,0.6941998177953234,0.6941998177953234,163.045,167.37,167.54,162.88,40644933,39.2596,40.301,40.342,39.2199,162579732,"Feb 14, 18",0.7575000000000003,0.0184
400,43.2475,43.2725,42.25,42.4475,AAPL,204588684,HISTORICAL_PRICES,AAPL,,2018-02-15,1620357454000,0.7510881668185039,0.7510881668185039,169.79,172.99,173.09,169.0,51147171,40.8837,41.6543,41.6784,40.6935,204588684,"Feb 15, 18",1.4050000000000011,0.0336
401,43.1075,43.705,42.9425,43.09,AAPL,160704364,HISTORICAL_PRICES,AAPL,,2018-02-16,1620357401000,0.745419576880251,0.745419576880251,172.36,172.43,174.82,171.77,40176091,41.5026,41.5194,42.0949,41.3605,160704364,"Feb 16, 18",-0.14000000000000057,-0.0032
402,42.9625,43.565,42.855,43.0125,AAPL,135722160,HISTORICAL_PRICES,AAPL,,2018-02-20,1620357440000,0.7395485373013462,0.7395485373013462,172.05,171.85,174.26,171.42,33930540,41.4279,41.3798,41.9601,41.2762,135722160,"Feb 20, 18",-0.14500000000000313,-0.0034
403,42.7675,43.53,42.7525,43.2075,AAPL,149886492,HISTORICAL_PRICES,AAPL,,2018-02-21,1620357452000,0.7316530013159225,0.7316530013159225,172.83,171.07,174.12,171.01,37471623,41.6158,41.192,41.9264,41.1775,149886492,"Feb 21, 18",-0.19500000000000028,-0.0045
404,43.125,43.4875,42.9275,42.95,AAPL,123967760,HISTORICAL_PRICES,AAPL,,2018-02-22,1620357525000,0.7461281506225326,0.7461281506225326,171.8,172.5,173.95,171.71,30991940,41.3677,41.5363,41.8854,41.3461,123967760,"Feb 22, 18",0.3575000000000017,0.0084
405,43.875,43.9125,43.385,43.4175,AAPL,135249440,HISTORICAL_PRICES,AAPL,,2018-02-23,1620357455000,0.7764955967203158,0.7764955967203158,173.67,175.5,175.65,173.54,33812360,41.818,42.2587,42.2948,41.7867,135249440,"Feb 23, 18",0.75,0.0174
406,44.7425,44.8475,44.0525,44.0875,AAPL,152648696,HISTORICAL_PRICES,AAPL,,2018-02-26,1620357455000,0.8116206093734183,0.8116206093734183,176.35,178.97,179.39,176.21,38162174,42.4633,43.0942,43.1953,42.4296,152648696,"Feb 26, 18",0.8674999999999997,0.0198
407,44.5975,45.12,44.54,44.775,AAPL,155712500,HISTORICAL_PRICES,AAPL,,2018-02-27,1620357401000,0.8057495697945134,0.8057495697945134,179.1,178.39,180.48,178.16,38928125,43.1255,42.9545,43.4578,42.8992,155712500,"Feb 27, 18",-0.14500000000000313,-0.0032
408,44.53,45.1538,44.5125,44.815,AAPL,151128552,HISTORICAL_PRICES,AAPL,,2018-02-28,1620357419000,0.8030164996457131,0.8030164996457131,179.26,178.12,180.615,178.05,37782138,43.164,42.8895,43.4903,42.8727,151128552,"Feb 28, 18",-0.06749999999999545,-0.0015
